tx	gene_id	Ribo_NitrogenMinus_rep1	Ribo_NitrogenMinus_rep2	Ribo_NitrogenPlus_rep1	Ribo_NitrogenPlus_rep2	RNA_NitrogenMinus_rep1	RNA_NitrogenMinus_rep2	RNA_NitrogenPlus_rep1	RNA_NitrogenPlus_rep2
unassigned_transcript_3169	MM_RS15760	1461	1461	1461	1461	1461	1461	1461	1461
unassigned_transcript_3170	MM_RS15765	432	432	432	432	432	432	432	432
unassigned_transcript_3171	MM_RS15770	243	243	243	243	243	243	243	243
unassigned_transcript_3172	MM_RS15780	399	399	399	399	399	399	399	399
unassigned_transcript_3173	MM_RS15785	570	570	570	570	570	570	570	570
unassigned_transcript_3174	MM_RS19625	7.319	7.319	7.319	7.319	7.319	7.319	7.319	7.319
unassigned_transcript_3175	MM_RS18920	18.568	18.568	18.568	18.568	18.568	18.568	18.568	18.568
unassigned_transcript_3176	MM_RS15790	294	294	294	294	294	294	294	294
unassigned_transcript_3177	MM_RS15795	309	309	309	309	309	309	309	309
unassigned_transcript_3178	MM_RS15800	261	261	261	261	261	261	261	261
unassigned_transcript_3179	MM_RS15805	972	972	972	972	972	972	972	972
unassigned_transcript_3180	MM_RS15810	465	465	465	465	465	465	465	465
unassigned_transcript_3181	MM_RS15815	234	234	234	234	234	234	234	234
unassigned_transcript_3182	MM_RS15820	4992	4992	4992	4992	4992	4992	4992	4992
unassigned_transcript_3183	MM_RS15825	726	726	726	726	726	726	726	726
unassigned_transcript_3184	MM_RS15830	714	714	714	714	714	714	714	714
unassigned_transcript_3185	MM_RS15835	330	330	330	330	330	330	330	330
unassigned_transcript_3186	MM_RS15840	1218	1218	1218	1218	1218	1218	1218	1218
unassigned_transcript_3187	MM_RS15845	144	144	144	144	144	144	144	144
unassigned_transcript_3188	MM_RS18060	1056	1056	1056	1056	1056	1056	1056	1056
unassigned_transcript_3189	MM_RS15855	477	477	477	477	477	477	477	477
unassigned_transcript_3190	MM_RS19270	390	390	390	390	390	390	390	390
unassigned_transcript_3191	MM_RS19275	594	594	594	594	594	594	594	594
unassigned_transcript_3192	MM_RS15870	1089	1089	1089	1089	1089	1089	1089	1089
unassigned_transcript_3193	MM_RS15875	2013	2013	2013	2013	2013	2013	2013	2013
unassigned_transcript_3194	MM_RS15880	1266	1266	1266	1266	1266	1266	1266	1266
unassigned_transcript_3195	MM_RS15885	234	234	234	234	234	234	234	234
unassigned_transcript_3196	MM_RS15895	1353	1353	1353	1353	1353	1353	1353	1353
unassigned_transcript_3197	MM_RS15900	87.022	87.022	87.022	87.022	87.022	87.022	87.022	87.022
unassigned_transcript_3198	MM_RS15905	522	522	522	522	522	522	522	522
unassigned_transcript_3199	MM_RS15910	639	639	639	639	639	639	639	639
unassigned_transcript_3200	MM_RS17580	360	360	360	360	360	360	360	360
unassigned_transcript_3201	MM_RS15920	2361	2361	2361	2361	2361	2361	2361	2361
unassigned_transcript_3202	MM_RS17585	906	906	906	906	906	906	906	906
unassigned_transcript_3203	MM_RS17590	2268	2268	2268	2268	2268	2268	2268	2268
unassigned_transcript_3204	MM_RS15935	3183	3183	3183	3183	3183	3183	3183	3183
unassigned_transcript_3205	MM_RS15940	2268	2268	2268	2268	2268	2268	2268	2268
unassigned_transcript_3206	MM_RS15945	693	693	693	693	693	693	693	693
unassigned_transcript_3207	MM_RS15950	429	429	429	429	429	429	429	429
unassigned_transcript_3208	MM_RS15955	696	696	696	696	696	696	696	696
unassigned_transcript_3209	MM_RS15960	2679	2679	2679	2679	2679	2679	2679	2679
unassigned_transcript_3210	MM_RS15965	894	894	894	894	894	894	894	894
unassigned_transcript_3211	MM_RS15970	693	693	693	693	693	693	693	693
unassigned_transcript_3212	MM_RS15975	399	399	399	399	399	399	399	399
unassigned_transcript_3213	MM_RS15980	4398	4398	4398	4398	4398	4398	4398	4398
unassigned_transcript_3214	MM_RS15985	372	372	372	372	372	372	372	372
unassigned_transcript_3215	MM_RS15990	321	321	321	321	321	321	321	321
unassigned_transcript_3216	MM_RS15995	2109	2109	2109	2109	2109	2109	2109	2109
unassigned_transcript_3217	MM_RS16000	297	297	297	297	297	297	297	297
unassigned_transcript_3218	MM_RS16005	1101	1101	1101	1101	1101	1101	1101	1101
unassigned_transcript_3219	MM_RS16010	249	249	249	249	249	249	249	249
unassigned_transcript_3220	MM_RS16015	1845	1845	1845	1845	1845	1845	1845	1845
unassigned_transcript_3221	MM_RS16020	903	903	903	903	903	903	903	903
unassigned_transcript_3222	MM_RS16025	1032	1032	1032	1032	1032	1032	1032	1032
unassigned_transcript_3223	MM_RS16030	141	141	141	141	141	141	141	141
unassigned_transcript_3224	MM_RS16040	81.049	81.049	81.049	81.049	81.049	81.049	81.049	81.049
unassigned_transcript_3225	MM_RS16045	351	351	351	351	351	351	351	351
unassigned_transcript_3226	MM_RS16050	1035	1035	1035	1035	1035	1035	1035	1035
unassigned_transcript_3227	MM_RS16055	1071	1071	1071	1071	1071	1071	1071	1071
unassigned_transcript_3228	MM_RS18640	27.847	27.847	27.847	27.847	27.847	27.847	27.847	27.847
unassigned_transcript_3229	MM_RS16060	1209	1209	1209	1209	1209	1209	1209	1209
unassigned_transcript_3230	MM_RS16070	603	603	603	603	603	603	603	603
unassigned_transcript_3231	MM_RS16075	549	549	549	549	549	549	549	549
unassigned_transcript_3232	MM_RS16080	1224	1224	1224	1224	1224	1224	1224	1224
unassigned_transcript_3233	MM_RS16090	810	810	810	810	810	810	810	810
unassigned_transcript_3234	MM_RS16095	267	267	267	267	267	267	267	267
unassigned_transcript_3235	MM_RS16100	915	915	915	915	915	915	915	915
unassigned_transcript_3236	MM_RS16105	1047	1047	1047	1047	1047	1047	1047	1047
unassigned_transcript_3237	MM_RS16110	117	117	117	117	117	117	117	117
unassigned_transcript_3238	MM_RS16115	771	771	771	771	771	771	771	771
unassigned_transcript_3239	MM_RS19280	399	399	399	399	399	399	399	399
unassigned_transcript_3240	MM_RS19285	639	639	639	639	639	639	639	639
unassigned_transcript_3241	MM_RS16125	1089	1089	1089	1089	1089	1089	1089	1089
unassigned_transcript_3242	MM_RS19630	249	249	249	249	249	249	249	249
unassigned_transcript_3243	MM_RS16130	1974	1974	1974	1974	1974	1974	1974	1974
unassigned_transcript_3244	MM_RS16135	549	549	549	549	549	549	549	549
unassigned_transcript_3245	MM_RS16140	1998	1998	1998	1998	1998	1998	1998	1998
unassigned_transcript_3246	MM_RS16145	711	711	711	711	711	711	711	711
unassigned_transcript_3247	MM_RS16150	60.538	60.538	60.538	60.538	60.538	60.538	60.538	60.538
unassigned_transcript_3248	MM_RS16155	255	255	255	255	255	255	255	255
unassigned_transcript_3249	MM_RS16160	471	471	471	471	471	471	471	471
unassigned_transcript_3250	MM_RS16165	450	450	450	450	450	450	450	450
unassigned_transcript_3251	MM_RS16170	291	291	291	291	291	291	291	291
unassigned_transcript_3252	MM_RS16175	843	843	843	843	843	843	843	843
unassigned_transcript_3253	MM_RS16180	1530	1530	1530	1530	1530	1530	1530	1530
unassigned_transcript_3254	MM_RS16185	1032	1032	1032	1032	1032	1032	1032	1032
unassigned_transcript_3255	MM_RS16190	1170	1170	1170	1170	1170	1170	1170	1170
unassigned_transcript_3256	MM_RS16195	57.716	57.716	57.716	57.716	57.716	57.716	57.716	57.716
unassigned_transcript_3257	MM_RS16200	1704	1704	1704	1704	1704	1704	1704	1704
unassigned_transcript_3258	MM_RS16205	60.538	60.538	60.538	60.538	60.538	60.538	60.538	60.538
unassigned_transcript_3259	MM_RS16210	1161	1161	1161	1161	1161	1161	1161	1161
unassigned_transcript_3260	MM_RS16215	369	369	369	369	369	369	369	369
unassigned_transcript_3261	MM_RS16220	270	270	270	270	270	270	270	270
unassigned_transcript_3262	MM_RS16225	2238	2238	2238	2238	2238	2238	2238	2238
unassigned_transcript_3263	MM_RS16230	534	534	534	534	534	534	534	534
unassigned_transcript_3264	MM_RS16235	234	234	234	234	234	234	234	234
unassigned_transcript_3265	MM_RS19635	9.901	9.901	9.901	9.901	9.901	9.901	9.901	9.901
unassigned_transcript_3266	MM_RS16240	1065	1065	1065	1065	1065	1065	1065	1065
unassigned_transcript_3267	MM_RS16245	645	645	645	645	645	645	645	645
unassigned_transcript_3268	MM_RS16250	486	486	486	486	486	486	486	486
unassigned_transcript_3269	MM_RS16255	837	837	837	837	837	837	837	837
unassigned_transcript_3270	MM_RS16260	441	441	441	441	441	441	441	441
unassigned_transcript_3271	MM_RS16265	381	381	381	381	381	381	381	381
unassigned_transcript_3272	MM_RS16270	144	144	144	144	144	144	144	144
unassigned_transcript_3273	MM_RS16275	444	444	444	444	444	444	444	444
unassigned_transcript_3274	MM_RS16280	120	120	120	120	120	120	120	120
unassigned_transcript_3275	MM_RS16285	1194	1194	1194	1194	1194	1194	1194	1194
unassigned_transcript_3276	MM_RS16290	795	795	795	795	795	795	795	795
unassigned_transcript_3277	MM_RS16295	417	417	417	417	417	417	417	417
unassigned_transcript_3278	MM_RS16300	480	480	480	480	480	480	480	480
unassigned_transcript_3279	MM_RS16305	735	735	735	735	735	735	735	735
unassigned_transcript_3280	MM_RS16310	654	654	654	654	654	654	654	654
unassigned_transcript_3281	MM_RS16315	603	603	603	603	603	603	603	603
unassigned_transcript_3282	MM_RS16320	477	477	477	477	477	477	477	477
unassigned_transcript_3283	MM_RS16325	372	372	372	372	372	372	372	372
unassigned_transcript_3284	MM_RS16330	156	156	156	156	156	156	156	156
unassigned_transcript_3285	MM_RS16335	381	381	381	381	381	381	381	381
unassigned_transcript_3286	MM_RS16340	2712	2712	2712	2712	2712	2712	2712	2712
unassigned_transcript_3287	MM_RS17595	1047	1047	1047	1047	1047	1047	1047	1047
unassigned_transcript_3288	MM_RS16350	69.21	69.21	69.21	69.21	69.21	69.21	69.21	69.21
unassigned_transcript_3289	MM_RS16355	1020	1020	1020	1020	1020	1020	1020	1020
unassigned_transcript_3290	MM_RS19640	22.004	22.004	22.004	22.004	22.004	22.004	22.004	22.004
unassigned_transcript_3291	MM_RS16360	132	132	132	132	132	132	132	132
unassigned_transcript_3292	MM_RS16365	75.104	75.104	75.104	75.104	75.104	75.104	75.104	75.104
unassigned_transcript_3293	MM_RS16370	2220	2220	2220	2220	2220	2220	2220	2220
unassigned_transcript_3294	MM_RS16375	1365	1365	1365	1365	1365	1365	1365	1365
unassigned_transcript_3295	MM_RS16380	627	627	627	627	627	627	627	627
unassigned_transcript_3296	MM_RS16385	876	876	876	876	876	876	876	876
unassigned_transcript_3297	MM_RS16390	44.461	44.461	44.461	44.461	44.461	44.461	44.461	44.461
unassigned_transcript_3298	MM_RS16395	882	882	882	882	882	882	882	882
unassigned_transcript_3299	MM_RS19050	519	519	519	519	519	519	519	519
unassigned_transcript_3300	MM_RS16405	234	234	234	234	234	234	234	234
unassigned_transcript_3301	MM_RS16410	351	351	351	351	351	351	351	351
unassigned_transcript_3302	MM_RS16415	399	399	399	399	399	399	399	399
unassigned_transcript_3303	MM_RS16420	210	210	210	210	210	210	210	210
unassigned_transcript_3304	MM_RS16425	984	984	984	984	984	984	984	984
unassigned_transcript_3305	MM_RS16430	1455	1455	1455	1455	1455	1455	1455	1455
unassigned_transcript_3306	MM_RS19295	1338	1338	1338	1338	1338	1338	1338	1338
unassigned_transcript_3307	MM_RS19300	1404	1404	1404	1404	1404	1404	1404	1404
unassigned_transcript_3308	MM_RS16440	1284	1284	1284	1284	1284	1284	1284	1284
unassigned_transcript_3309	MM_RS16450	93.009	93.009	93.009	93.009	93.009	93.009	93.009	93.009
unassigned_transcript_3310	MM_RS18925	24.731	24.731	24.731	24.731	24.731	24.731	24.731	24.731
unassigned_transcript_3311	MM_RS19645	7.074	7.074	7.074	7.074	7.074	7.074	7.074	7.074
unassigned_transcript_3312	MM_RS19310	11.264	11.264	11.264	11.264	11.264	11.264	11.264	11.264
unassigned_transcript_3313	MM_RS16455	720	720	720	720	720	720	720	720
unassigned_transcript_3314	MM_RS18860	42.036	42.036	42.036	42.036	42.036	42.036	42.036	42.036
unassigned_transcript_3315	MM_RS18660	23.321	23.321	23.321	23.321	23.321	23.321	23.321	23.321
unassigned_transcript_3316	MM_RS16465	111	111	111	111	111	111	111	111
unassigned_transcript_3317	MM_RS16470	234	234	234	234	234	234	234	234
unassigned_transcript_3318	MM_RS16475	1281	1281	1281	1281	1281	1281	1281	1281
unassigned_transcript_3319	MM_RS19315	1068	1068	1068	1068	1068	1068	1068	1068
unassigned_transcript_3320	MM_RS19520	15.007	15.007	15.007	15.007	15.007	15.007	15.007	15.007
unassigned_transcript_3321	MM_RS19320	426	426	426	426	426	426	426	426
unassigned_transcript_3322	MM_RS16485	705	705	705	705	705	705	705	705
unassigned_transcript_3323	MM_RS16490	1575	1575	1575	1575	1575	1575	1575	1575
unassigned_transcript_3324	MM_RS16495	708	708	708	708	708	708	708	708
unassigned_transcript_3325	MM_RS16500	153	153	153	153	153	153	153	153
unassigned_transcript_3326	MM_RS16505	66.291	66.291	66.291	66.291	66.291	66.291	66.291	66.291
unassigned_transcript_3327	MM_RS16510	333	333	333	333	333	333	333	333
unassigned_transcript_3328	MM_RS16515	525	525	525	525	525	525	525	525
unassigned_transcript_3329	MM_RS16520	669	669	669	669	669	669	669	669
unassigned_transcript_3330	MM_RS16525	1569	1569	1569	1569	1569	1569	1569	1569
unassigned_transcript_3331	MM_RS19650	17.578	17.578	17.578	17.578	17.578	17.578	17.578	17.578
unassigned_transcript_3332	MM_RS16530	405	405	405	405	405	405	405	405
unassigned_transcript_3333	MM_RS16535	1524	1524	1524	1524	1524	1524	1524	1524
unassigned_transcript_3334	MM_RS16540	99.004	99.004	99.004	99.004	99.004	99.004	99.004	99.004
unassigned_transcript_3335	MM_RS16545	906	906	906	906	906	906	906	906
unassigned_transcript_3336	MM_RS16550	1296	1296	1296	1296	1296	1296	1296	1296
unassigned_transcript_3337	MM_RS16560	1023	1023	1023	1023	1023	1023	1023	1023
unassigned_transcript_3338	MM_RS16565	1131	1131	1131	1131	1131	1131	1131	1131
unassigned_transcript_3339	MM_RS16570	1032	1032	1032	1032	1032	1032	1032	1032
unassigned_transcript_3340	MM_RS16575	1371	1371	1371	1371	1371	1371	1371	1371
unassigned_transcript_3341	MM_RS16580	702	702	702	702	702	702	702	702
unassigned_transcript_3342	MM_RS16585	744	744	744	744	744	744	744	744
unassigned_transcript_3343	MM_RS16590	207	207	207	207	207	207	207	207
unassigned_transcript_3344	MM_RS16595	35.332	35.332	35.332	35.332	35.332	35.332	35.332	35.332
unassigned_transcript_3345	MM_RS16600	273	273	273	273	273	273	273	273
unassigned_transcript_3346	MM_RS18930	24.731	24.731	24.731	24.731	24.731	24.731	24.731	24.731
unassigned_transcript_3347	MM_RS16605	1272	1272	1272	1272	1272	1272	1272	1272
unassigned_transcript_3348	MM_RS16610	318	318	318	318	318	318	318	318
unassigned_transcript_3349	MM_RS16615	186	186	186	186	186	186	186	186
unassigned_transcript_3350	MM_RS16620	39.703	39.703	39.703	39.703	39.703	39.703	39.703	39.703
unassigned_transcript_3351	MM_RS16625	261	261	261	261	261	261	261	261
unassigned_transcript_3352	MM_RS16630	1302	1302	1302	1302	1302	1302	1302	1302
unassigned_transcript_3353	MM_RS16635	786	786	786	786	786	786	786	786
unassigned_transcript_3354	MM_RS16640	57.716	57.716	57.716	57.716	57.716	57.716	57.716	57.716
unassigned_transcript_3355	MM_RS16645	570	570	570	570	570	570	570	570
unassigned_transcript_3356	MM_RS16650	2433	2433	2433	2433	2433	2433	2433	2433
unassigned_transcript_3357	MM_RS16655	1842	1842	1842	1842	1842	1842	1842	1842
unassigned_transcript_3358	MM_RS16660	1344	1344	1344	1344	1344	1344	1344	1344
unassigned_transcript_3359	MM_RS16665	2529	2529	2529	2529	2529	2529	2529	2529
unassigned_transcript_3360	MM_RS16670	213	213	213	213	213	213	213	213
unassigned_transcript_3361	MM_RS16675	2469	2469	2469	2469	2469	2469	2469	2469
unassigned_transcript_3362	MM_RS18675	23.321	23.321	23.321	23.321	23.321	23.321	23.321	23.321
unassigned_transcript_3363	MM_RS16680	243	243	243	243	243	243	243	243
unassigned_transcript_3364	MM_RS16685	825	825	825	825	825	825	825	825
unassigned_transcript_3365	MM_RS19655	306	306	306	306	306	306	306	306
unassigned_transcript_3366	MM_RS16695	1431	1431	1431	1431	1431	1431	1431	1431
unassigned_transcript_3367	MM_RS16700	1473	1473	1473	1473	1473	1473	1473	1473
unassigned_transcript_3368	MM_RS16705	699	699	699	699	699	699	699	699
unassigned_transcript_3369	MM_RS16715	240	240	240	240	240	240	240	240
unassigned_transcript_3370	MM_RS16720	705	705	705	705	705	705	705	705
unassigned_transcript_3371	MM_RS16725	177	177	177	177	177	177	177	177
unassigned_transcript_3372	MM_RS16730	213	213	213	213	213	213	213	213
unassigned_transcript_3373	MM_RS16735	759	759	759	759	759	759	759	759
unassigned_transcript_3374	MM_RS16740	1296	1296	1296	1296	1296	1296	1296	1296
unassigned_transcript_3375	MM_RS16745	1071	1071	1071	1071	1071	1071	1071	1071
unassigned_transcript_3376	MM_RS16750	213	213	213	213	213	213	213	213
unassigned_transcript_3377	MM_RS16760	786	786	786	786	786	786	786	786
unassigned_transcript_3378	MM_RS16765	687	687	687	687	687	687	687	687
unassigned_transcript_3379	MM_RS16770	561	561	561	561	561	561	561	561
unassigned_transcript_3380	MM_RS16775	318	318	318	318	318	318	318	318
unassigned_transcript_3381	MM_RS19325	75.104	75.104	75.104	75.104	75.104	75.104	75.104	75.104
unassigned_transcript_3382	MM_RS18090	982	982	982	982	982	982	982	982
unassigned_transcript_3383	MM_RS18680	22.004	22.004	22.004	22.004	22.004	22.004	22.004	22.004
unassigned_transcript_3384	MM_RS16790	876	876	876	876	876	876	876	876
unassigned_transcript_3385	MM_RS16795	540	540	540	540	540	540	540	540
unassigned_transcript_3386	MM_RS16800	81.049	81.049	81.049	81.049	81.049	81.049	81.049	81.049
unassigned_transcript_3387	MM_RS16805	81.049	81.049	81.049	81.049	81.049	81.049	81.049	81.049
unassigned_transcript_3388	MM_RS16810	636	636	636	636	636	636	636	636
unassigned_transcript_3389	MM_RS16815	573	573	573	573	573	573	573	573
unassigned_transcript_3390	MM_RS18095	862	862	862	862	862	862	862	862
unassigned_transcript_3391	MM_RS16830	417	417	417	417	417	417	417	417
unassigned_transcript_3392	MM_RS16835	195	195	195	195	195	195	195	195
unassigned_transcript_3393	MM_RS16840	1224	1224	1224	1224	1224	1224	1224	1224
unassigned_transcript_3394	MM_RS16845	417	417	417	417	417	417	417	417
unassigned_transcript_3395	MM_RS16850	345	345	345	345	345	345	345	345
unassigned_transcript_3396	MM_RS16855	732	732	732	732	732	732	732	732
unassigned_transcript_3397	MM_RS16860	4770	4770	4770	4770	4770	4770	4770	4770
unassigned_transcript_3398	MM_RS16865	1284	1284	1284	1284	1284	1284	1284	1284
unassigned_transcript_3399	MM_RS16875	966	966	966	966	966	966	966	966
unassigned_transcript_3400	MM_RS16880	660	660	660	660	660	660	660	660
unassigned_transcript_3401	MM_RS16885	1068	1068	1068	1068	1068	1068	1068	1068
unassigned_transcript_3402	MM_RS16890	735	735	735	735	735	735	735	735
unassigned_transcript_3403	MM_RS18690	24.731	24.731	24.731	24.731	24.731	24.731	24.731	24.731
unassigned_transcript_3404	MM_RS16895	489	489	489	489	489	489	489	489
unassigned_transcript_3405	MM_RS16900	183	183	183	183	183	183	183	183
unassigned_transcript_3406	MM_RS16905	2523	2523	2523	2523	2523	2523	2523	2523
unassigned_transcript_3407	MM_RS16910	1194	1194	1194	1194	1194	1194	1194	1194
unassigned_transcript_3408	MM_RS16915	192	192	192	192	192	192	192	192
unassigned_transcript_3409	MM_RS16920	1071	1071	1071	1071	1071	1071	1071	1071
unassigned_transcript_3410	MM_RS16925	354	354	354	354	354	354	354	354
unassigned_transcript_3411	MM_RS16930	900	900	900	900	900	900	900	900
unassigned_transcript_3412	MM_RS16935	777	777	777	777	777	777	777	777
unassigned_transcript_3413	MM_RS16940	366	366	366	366	366	366	366	366
unassigned_transcript_3414	MM_RS16945	807	807	807	807	807	807	807	807
unassigned_transcript_3415	MM_RS16950	585	585	585	585	585	585	585	585
unassigned_transcript_3416	MM_RS16955	189	189	189	189	189	189	189	189
unassigned_transcript_3417	MM_RS16960	732	732	732	732	732	732	732	732
unassigned_transcript_3418	MM_RS18105	1056	1056	1056	1056	1056	1056	1056	1056
unassigned_transcript_3419	MM_RS16970	198	198	198	198	198	198	198	198
unassigned_transcript_3420	MM_RS16975	909	909	909	909	909	909	909	909
unassigned_transcript_3421	MM_RS16980	360	360	360	360	360	360	360	360
unassigned_transcript_3422	MM_RS19330	273	273	273	273	273	273	273	273
unassigned_transcript_3423	MM_RS16990	396	396	396	396	396	396	396	396
