tx	gene_id	Ribo_NitrogenMinus_rep1	Ribo_NitrogenMinus_rep2	Ribo_NitrogenPlus_rep1	Ribo_NitrogenPlus_rep2	RNA_NitrogenMinus_rep1	RNA_NitrogenMinus_rep2	RNA_NitrogenPlus_rep1	RNA_NitrogenPlus_rep2
unassigned_transcript_3098	MM_RS15360	676.019	1012	413	286	267	605	204	308
unassigned_transcript_3099	MM_RS15365	122.614	224.819	229.014	133.493	225	147.129	251	616
unassigned_transcript_3100	MM_RS15375	210	394.949	100	70	58	87	57	56
unassigned_transcript_3101	MM_RS15380	398.083	894.413	340.855	183	153	417	128	200
unassigned_transcript_3102	MM_RS18040	68.546	193.846	125.869	68	19	20	63	36
unassigned_transcript_3103	MM_RS15400	31.216	66.179	360.462	59.769	7.797	42.894	25.028	19.314
unassigned_transcript_3104	MM_RS15405	308.536	562.606	1228.264	1700.833	51.348	275.16	195.16	593.11
unassigned_transcript_3105	MM_RS15415	31	71	158	53	25	26	27	27
unassigned_transcript_3106	MM_RS15420	209.146	294.313	193.259	179.881	65.263	146.06	70.149	178.797
unassigned_transcript_3107	MM_RS15425	141	255	88	48	48	107	43	54
unassigned_transcript_3108	MM_RS15435	644	1217.117	2869	2259	162	610	515	637
unassigned_transcript_3109	MM_RS15440	188	328.062	560.027	301	126	363	380	782
unassigned_transcript_3110	MM_RS18045	9	19.039	15	10.985	1	1	2	3
unassigned_transcript_3111	MM_RS15450	109	146	171	27	53	88	6.003	30
unassigned_transcript_3112	MM_RS15455	293.577	630.02	499	533	58	138	76	121
unassigned_transcript_3113	MM_RS15460	178.511	623.293	447	140	25	61	23	34
unassigned_transcript_3114	MM_RS15465	81.525	165	121	64	15	11	13	11
unassigned_transcript_3115	MM_RS15470	57	113.004	71	33	8	19	6	18
unassigned_transcript_3116	MM_RS15475	68.827	110.034	377.083	247	17	31.232	180	180
unassigned_transcript_3117	MM_RS17575	46	94.977	424	204	20	17	76	96
unassigned_transcript_3118	MM_RS15485	39	77.885	386	277	12	31	72	116
unassigned_transcript_3119	MM_RS15490	75	137.002	305	201	22	42	57	103
unassigned_transcript_3120	MM_RS15500	232.112	421	626	638	56	141	177	217
unassigned_transcript_3121	MM_RS15505	31.998	66.639	58	15	5	13	2	14
unassigned_transcript_3122	MM_RS15510	11.611	42	33	2	10	9	3	4.002
unassigned_transcript_3123	MM_RS15515	35	62	81	15	5	7	5	4
unassigned_transcript_3124	MM_RS15520	138.513	381.22	718	101	15	31	58	45
unassigned_transcript_3125	MM_RS15525	24	441	147	65	6	101	23	13
unassigned_transcript_3126	MM_RS19265	302.4	416.942	360	180.369	74	171	99	136
unassigned_transcript_3127	MM_RS15540	115	199.275	112	38	58	115	31	66
unassigned_transcript_3128	MM_RS15550	158	319.81	131	105	41	58	29	16
unassigned_transcript_3129	MM_RS15555	66.409	158.968	64	20	2	11	2	16
unassigned_transcript_3130	MM_RS15560	275	548.001	366	84	26	52	7	35
unassigned_transcript_3131	MM_RS15565	86	129	152	84	7	17	30	16
unassigned_transcript_3132	MM_RS15570	6.001	9.033	2	1	0	0	0	1
unassigned_transcript_3133	MM_RS15575	35	96.225	152	71	5	11	4	12.003
unassigned_transcript_3134	MM_RS15580	107.575	260.456	335	90	18	86	90	94
unassigned_transcript_3135	MM_RS15585	270.414	591.854	602.026	202.55	40.794	76.527	58.885	64.663
unassigned_transcript_3136	MM_RS15590	68.372	259.168	285.974	85.45	18.206	46.473	68.115	67.337
unassigned_transcript_3137	MM_RS15595	70	110	47	9	17	25	17	33
unassigned_transcript_3138	MM_RS18050	36.785	182.867	107.687	55.051	29.77	62.061	16.722	49.856
unassigned_transcript_3139	MM_RS15610	274.965	664.21	321	200	80	259	108	157
unassigned_transcript_3140	MM_RS15615	280.574	697.083	329.466	258.982	61.001	184	81	161
unassigned_transcript_3141	MM_RS15620	289	312	516	244	44	92	146	193
unassigned_transcript_3142	MM_RS15625	85.391	308.528	103.017	78.009	4	9.96	4	11
unassigned_transcript_3143	MM_RS15630	11	19	20	9	0	0	3	1
unassigned_transcript_3144	MM_RS19620	10	43	18	25	3	10	23	12
unassigned_transcript_3145	MM_RS15640	42	121.835	687	142.005	3	11.388	57	63
unassigned_transcript_3146	MM_RS15645	147.004	298	425	350.001	265.73	376.049	203	481.004
unassigned_transcript_3147	MM_RS15650	17.416	32	17	14	5	15	8	18
unassigned_transcript_3148	MM_RS15655	48.001	57.006	47	25	12	16	11.004	20
unassigned_transcript_3149	MM_RS15660	38	137	121	49	10	19	14	19
unassigned_transcript_3150	MM_RS15665	485.319	1200.105	1434	975.998	66	185	134	209
unassigned_transcript_3151	MM_RS15670	61	96.059	37.08	18	17	22	11	21
unassigned_transcript_3152	MM_RS15675	152	416.993	300	264	787	2521	820	1592
unassigned_transcript_3153	MM_RS15680	104	243.823	347	164	32	50	100	148
unassigned_transcript_3154	MM_RS15685	237	415.287	394	378	67	119	181	303
unassigned_transcript_3155	MM_RS15690	173.552	297.999	1186	772	56	88	325	796
unassigned_transcript_3156	MM_RS15695	133.005	186.066	762	694	44	62	518	667
unassigned_transcript_3157	MM_RS15700	58	120.609	650	800	22	40	133	361
unassigned_transcript_3158	MM_RS15705	169	605.737	524	373	103	218	374	287
unassigned_transcript_3159	MM_RS15710	487.975	978	616	407	126	246	158	188
unassigned_transcript_3160	MM_RS15715	266	846.483	992.102	1109	78	172	222	361
unassigned_transcript_3161	MM_RS15720	676.977	1211.903	762	636.651	172	413	123	431
unassigned_transcript_3162	MM_RS15725	189.964	383	525	542	69	107	101	260
unassigned_transcript_3163	MM_RS15730	197	432.152	584	520	54	97	131	163
unassigned_transcript_3164	MM_RS15735	338.106	513.511	1438.989	737	106	208	531	532
unassigned_transcript_3165	MM_RS15740	2839	6985.855	5065	2931	431	1399	711	1976
unassigned_transcript_3166	MM_RS15745	1633	4115.036	21148	24474	333	784	1835	3729
unassigned_transcript_3167	MM_RS15750	187.999	358.562	544	307	43	96	75.001	129
unassigned_transcript_3168	MM_RS15755	34.007	73.581	97.979	33.091	9	47	6	46
unassigned_transcript_3169	MM_RS15760	66.913	137.22	190.547	46.989	16	13.99	31.362	41.209
unassigned_transcript_3170	MM_RS15765	81	203.43	163	93	21	42	17	38
unassigned_transcript_3171	MM_RS15770	68	135.168	90	44	13	40	9	22
unassigned_transcript_3172	MM_RS15780	36	35	39.041	30	6	22	2	7
unassigned_transcript_3173	MM_RS15785	187	476	147	93	38	73	39	41
unassigned_transcript_3174	MM_RS19625	3	2	0	1	1	0	0	0
unassigned_transcript_3175	MM_RS18920	261.031	482	254.708	179	78	125	26	69
unassigned_transcript_3176	MM_RS15790	133	135.35	148	96	40	72	124	104
unassigned_transcript_3177	MM_RS15795	4	22	33	6	12	13	12	24
unassigned_transcript_3178	MM_RS15800	56.503	87.995	178	20.357	0	24.685	29.313	38.992
unassigned_transcript_3179	MM_RS15805	233.814	1458.482	573	242.329	157	379.047	344	769.094
unassigned_transcript_3180	MM_RS15810	51	81.025	81.104	33	28	36	39	62
unassigned_transcript_3181	MM_RS15815	7.069	8	53	8	0	2	1	3
unassigned_transcript_3182	MM_RS15820	113.112	208.337	1313	522	49.954	105	262	315
unassigned_transcript_3183	MM_RS15825	184	170.759	2421	487	40	58	191	217
unassigned_transcript_3184	MM_RS15830	143	157	1501	407.95	33	59	156	248
unassigned_transcript_3185	MM_RS15835	90	90	818	293	49	89	212	422
unassigned_transcript_3186	MM_RS15840	209.017	238	1479	729	135	184	603	904
unassigned_transcript_3187	MM_RS15845	75	96	57	29	11	15	30	30
unassigned_transcript_3188	MM_RS18060	0	87.504	16.375	17.042	0	0	0	13.714
unassigned_transcript_3189	MM_RS15855	72	162	62	37	20	41	28	50
unassigned_transcript_3190	MM_RS19270	3	9	2	3	0	2	0	3
unassigned_transcript_3191	MM_RS19275	12.519	37.058	10	4	1	4	4	6
unassigned_transcript_3192	MM_RS15870	12.972	31	29	8	6	5	0	2
unassigned_transcript_3193	MM_RS15875	36.129	69.417	109.344	22.013	14.114	31	22	49
unassigned_transcript_3194	MM_RS15880	31	61	107	21	12	20	17	28
unassigned_transcript_3195	MM_RS15885	4	24.001	31	2	1	7	8	6
unassigned_transcript_3196	MM_RS15895	196.547	499.798	555	557	47	99	82	89
unassigned_transcript_3197	MM_RS15900	34.324	57.005	89	72	12	32	12	22
unassigned_transcript_3198	MM_RS15905	298.023	742	632.083	922	38	64	61	62
unassigned_transcript_3199	MM_RS15910	205.126	401	152	122	34	95	52	85
unassigned_transcript_3200	MM_RS17580	10	27	39	12	14	40	5	18
unassigned_transcript_3201	MM_RS15920	17.794	46.002	47	17	5	6	11	12
unassigned_transcript_3202	MM_RS17585	4	8	6	12	0	0	1	6
unassigned_transcript_3203	MM_RS17590	24	47.121	81	23	9	24	18	29
unassigned_transcript_3204	MM_RS15935	23	58	80	44	15	55	24	47
unassigned_transcript_3205	MM_RS15940	75.251	197.393	110	61	97	197	62	214
unassigned_transcript_3206	MM_RS15945	30	78	91	126	3	26	18	38
unassigned_transcript_3207	MM_RS15950	72.249	131.542	213	130	14	42	12	33
unassigned_transcript_3208	MM_RS15955	221.976	585	258	132	79	360	118	301
unassigned_transcript_3209	MM_RS15960	34	57	86	39	18	34	35	46
unassigned_transcript_3210	MM_RS15965	38	71.997	46	23	2	11	1	2
unassigned_transcript_3211	MM_RS15970	12	2	5	1	6	4	5	2
unassigned_transcript_3212	MM_RS15975	10.982	18	12	2	1	4	5	10
unassigned_transcript_3213	MM_RS15980	52.001	112.001	121.014	73	16	61	33	50
unassigned_transcript_3214	MM_RS15985	35	111.188	49	25	10	26	3	12
unassigned_transcript_3215	MM_RS15990	71	231	153	33	21	44	29	21
unassigned_transcript_3216	MM_RS15995	470.701	901.549	2089.745	723	103	255	259	295
unassigned_transcript_3217	MM_RS16000	64	81.999	310	207	9	17	38	50
unassigned_transcript_3218	MM_RS16005	203.891	433	163	175	23	74	29	29
unassigned_transcript_3219	MM_RS16010	92	286.008	147	73	130	211	55	168
unassigned_transcript_3220	MM_RS16015	371	849.367	406	262	347	394	368	429.999
unassigned_transcript_3221	MM_RS16020	283.908	530.009	615.233	324.051	17	73	21	48
unassigned_transcript_3222	MM_RS16025	112	189.847	66	33	39	74	35	46
unassigned_transcript_3223	MM_RS16030	52	117.916	130	56	9	21	16	31
unassigned_transcript_3224	MM_RS16040	360	1168.999	417	544	36	105	33	60
unassigned_transcript_3225	MM_RS16045	34.021	139.258	38	13	7	12.962	9	11
unassigned_transcript_3226	MM_RS16050	152.019	274.151	77	70	14	53	17	33
unassigned_transcript_3227	MM_RS16055	308	927.111	662	431	99	222	262	319
unassigned_transcript_3228	MM_RS18640	20	55.532	31.405	22	3	4	13	5
unassigned_transcript_3229	MM_RS16060	32	44	45	18	19	23	15	14
unassigned_transcript_3230	MM_RS16070	43.362	77.467	74	68	0	4	3	6
unassigned_transcript_3231	MM_RS16075	102	242.893	138	42	39	74	38	75
unassigned_transcript_3232	MM_RS16080	41.349	79.05	122	43	19	21	32	45
unassigned_transcript_3233	MM_RS16090	4495	12165.998	286	465	209	1106	56	43
unassigned_transcript_3234	MM_RS16095	122	796.375	56	26	53	169	27	34
unassigned_transcript_3235	MM_RS16100	531	1266	268	166	101	237	97	66
unassigned_transcript_3236	MM_RS16105	261.313	407.459	498	136	44	135.001	71	88
unassigned_transcript_3237	MM_RS16110	350	1872	108	204	1141	2331	419	617
unassigned_transcript_3238	MM_RS16115	377.086	8253	191	194	94	801	78	87
unassigned_transcript_3239	MM_RS19280	131	1007.001	93	78	31	142	9	19
unassigned_transcript_3240	MM_RS19285	270.002	824.96	194	217	41	136	41	36
unassigned_transcript_3241	MM_RS16125	417	1330	302	217	121	264	93	109
unassigned_transcript_3242	MM_RS19630	26.002	82	59	26	4	8	2	11
unassigned_transcript_3243	MM_RS16130	323.985	537.421	387.94	284	141	330	177	366
unassigned_transcript_3244	MM_RS16135	175	370.899	271	283	31	50	46	58
unassigned_transcript_3245	MM_RS16140	486	777.704	1363.996	861	240	522	402	1130.95
unassigned_transcript_3246	MM_RS16145	40.303	136	131	42	9	48	30	59
unassigned_transcript_3247	MM_RS16150	102	900	220	224	113	592	94	253
unassigned_transcript_3248	MM_RS16155	346	3703	917	2491	19	406	92	123
unassigned_transcript_3249	MM_RS16160	69	344.125	126	79.162	17	88	31	67
unassigned_transcript_3250	MM_RS16165	40	102.164	85	31	7	18	5	12
unassigned_transcript_3251	MM_RS16170	201	483	599	205	252	337	441	431
unassigned_transcript_3252	MM_RS16175	1490	2935.977	2814.964	895.787	490	858	835	671
unassigned_transcript_3253	MM_RS16180	626	1097	565	675	55	170	76	87
unassigned_transcript_3254	MM_RS16185	71.999	195	286	195	19	33	76	60
unassigned_transcript_3255	MM_RS16190	122	185.008	165.909	60	51	100	57	76
unassigned_transcript_3256	MM_RS16195	260	260.992	230	48	23	64	15	40
unassigned_transcript_3257	MM_RS16200	148.384	343.71	453	219	39	60	62	79
unassigned_transcript_3258	MM_RS16205	14	30	29	13	16	39	82	127
unassigned_transcript_3259	MM_RS16210	99.62	201.011	175	97	13	28	14	11
unassigned_transcript_3260	MM_RS16215	184	347.015	55	51	8	25	0	8
unassigned_transcript_3261	MM_RS16220	500	785	3129	467	149	326	123	296
unassigned_transcript_3262	MM_RS16225	2502.704	2103.874	3231	791	618	658	195	274
unassigned_transcript_3263	MM_RS16230	125	269.078	81	52	11	30.764	3	15
unassigned_transcript_3264	MM_RS16235	41	188	101	23	11	46	20	31
unassigned_transcript_3265	MM_RS19635	38	79	66	24	8	24	16	16
unassigned_transcript_3266	MM_RS16240	126.998	253	925	237	14	28	34	36
unassigned_transcript_3267	MM_RS16245	86.006	122	122	73	11	17	21	22
unassigned_transcript_3268	MM_RS16250	175	403.082	274	94	12	65	15	17
unassigned_transcript_3269	MM_RS16255	85.993	164.784	119	42	33	73	55	79
unassigned_transcript_3270	MM_RS16260	10	4.06	10.861	1.128	0	2	3	3.007
unassigned_transcript_3271	MM_RS16265	206	294	289	75	57	93	42	85
unassigned_transcript_3272	MM_RS16270	92	69	260	171	9	14	37	72
unassigned_transcript_3273	MM_RS16275	31	72	73	33	10	12	12	6
unassigned_transcript_3274	MM_RS16280	27	92	222	52	1	10	6	15
unassigned_transcript_3275	MM_RS16285	91	450.201	669	117	15	78	52	86
unassigned_transcript_3276	MM_RS16290	130.886	317.818	255	86	58	117	94	150
unassigned_transcript_3277	MM_RS16295	16	196	108	31	7	32	19	20
unassigned_transcript_3278	MM_RS16300	42	110.103	204	54	10	49	22	38
unassigned_transcript_3279	MM_RS16305	237	376.552	320	176	33	45	46	71
unassigned_transcript_3280	MM_RS16310	38.968	90.99	221	191	27	40	40	81
unassigned_transcript_3281	MM_RS16315	79.489	138.521	374	153.029	13	18	62	71
unassigned_transcript_3282	MM_RS16320	133	374	43	10	16	66	21	24
unassigned_transcript_3283	MM_RS16325	94	156	75	26.255	5	16	8	14
unassigned_transcript_3284	MM_RS16330	897	2308	960	527	182	255	82	136
unassigned_transcript_3285	MM_RS16335	132.006	164	87	34	52	69	46	33
unassigned_transcript_3286	MM_RS16340	490	773.758	634	616	113	248.004	216	216
unassigned_transcript_3287	MM_RS17595	179.845	350.382	520	182	27	78	57	78
unassigned_transcript_3288	MM_RS16350	40.614	165	41.999	30	27	14	17	29
unassigned_transcript_3289	MM_RS16355	294	531.47	455	386	55	169	91	100
unassigned_transcript_3290	MM_RS19640	1	6	1	1	3	9	5	3
unassigned_transcript_3291	MM_RS16360	1	1	1	3	3	4	4	2
unassigned_transcript_3292	MM_RS16365	6.303	28.073	10.461	12.146	10	16	0	11.084
unassigned_transcript_3293	MM_RS16370	160.001	326.048	189.075	158	10	51	20	37.022
unassigned_transcript_3294	MM_RS16375	266.933	489.987	501	219	40	88	73	47
unassigned_transcript_3295	MM_RS16380	195	403	316	103	42	87	31	38
unassigned_transcript_3296	MM_RS16385	1605	2664.263	1885.255	824	208	459	192	296
unassigned_transcript_3297	MM_RS16390	0	12	2	1	1	2	0	4
unassigned_transcript_3298	MM_RS16395	98.097	250.457	132.36	53	17	81	10	49
unassigned_transcript_3299	MM_RS19050	59.023	128	63	47	29	55	31	56
unassigned_transcript_3300	MM_RS16405	15	14	14	1	4	6	5	9
unassigned_transcript_3301	MM_RS16410	11	30	11	9	4	12	3	19
unassigned_transcript_3302	MM_RS16415	89	110	80	48	58	156	48	148
unassigned_transcript_3303	MM_RS16420	1184	1648	878	793	469	586	413	441
unassigned_transcript_3304	MM_RS16425	59	113.788	188.083	40	10	23	20	13
unassigned_transcript_3305	MM_RS16430	12.176	37	28	10	1	11	2	11
unassigned_transcript_3306	MM_RS19295	62.922	219.159	166.035	78.798	38	57.003	60.208	116.795
unassigned_transcript_3307	MM_RS19300	28	50.573	82	22	10	20	26	43
unassigned_transcript_3308	MM_RS16440	0	69.008	61.074	209.948	0	0	0	35.696
unassigned_transcript_3309	MM_RS16450	15	42	17	3	3	12	0	1
unassigned_transcript_3310	MM_RS18925	44	98	89	56	7	7	9	6
unassigned_transcript_3311	MM_RS19645	2	1	0	2	0	1	0	3
unassigned_transcript_3312	MM_RS19310	1	5	2	2	1	0	2	1
unassigned_transcript_3313	MM_RS16455	58.411	181.096	79	30	20	39	34	40
unassigned_transcript_3314	MM_RS18860	44	84	195	49	1	7	8	9
unassigned_transcript_3315	MM_RS18660	10	17	36	8	0	1	0	1
unassigned_transcript_3316	MM_RS16465	17	50.908	55	16	6	5	13	8
unassigned_transcript_3317	MM_RS16470	495	1117	879	763	173	474	122	326
unassigned_transcript_3318	MM_RS16475	331.236	533.776	687.428	152.536	495.483	326.102	0	1184.324
unassigned_transcript_3319	MM_RS19315	8.811	21.455	18.485	14.775	6.759	11.318	9.971	21.229
unassigned_transcript_3320	MM_RS19520	1.108	3.099	12.694	6	1	1.043	0	0
unassigned_transcript_3321	MM_RS19320	21.255	54.402	42.831	13.225	1.241	16.639	5.029	7.771
unassigned_transcript_3322	MM_RS16485	311	693.296	407	239	180.84	746	195	408
unassigned_transcript_3323	MM_RS16490	68	121	110	63	14	31	40	38
unassigned_transcript_3324	MM_RS16495	20	47.992	48	12	29	60	66	112
unassigned_transcript_3325	MM_RS16500	41	90	98	21	15	46	27	42
unassigned_transcript_3326	MM_RS16505	42	99	163	34	11	25	5	18
unassigned_transcript_3327	MM_RS16510	171.181	395	275	178	24	45	35	20
unassigned_transcript_3328	MM_RS16515	27	46.013	34	13	17	45	22	54
unassigned_transcript_3329	MM_RS16520	320.999	718	268	200	114	221	108	151
unassigned_transcript_3330	MM_RS16525	29947.999	93820.999	2959.986	1362	2852	8606	669	1173
unassigned_transcript_3331	MM_RS19650	0	0	3	0	0	2	0	2
unassigned_transcript_3332	MM_RS16530	180.696	404.96	1163	286	26	72	67	50
unassigned_transcript_3333	MM_RS16535	233	522.392	1664.841	991	71	159	155	169
unassigned_transcript_3334	MM_RS16540	54	66	337	104	9	21	58	46
unassigned_transcript_3335	MM_RS16545	221.071	368.232	1448.976	680	42	85	132	187
unassigned_transcript_3336	MM_RS16550	207.892	385.981	2211.865	1554	29	72	107	214
unassigned_transcript_3337	MM_RS16560	418.138	1417.731	802.104	475.047	57	181.975	72	140
unassigned_transcript_3338	MM_RS16565	17	36	32	22	13	31	23	14
unassigned_transcript_3339	MM_RS16570	720.617	1321.998	497	681	160	381.006	101	148
unassigned_transcript_3340	MM_RS16575	7677	7776.336	20050	10287	440	1653	678	387
unassigned_transcript_3341	MM_RS16580	191	214	347	101	23	52	70	67
unassigned_transcript_3342	MM_RS16585	171	643.027	891	378	30	103	106	100
unassigned_transcript_3343	MM_RS16590	23	51	116	54	6	24	21	37
unassigned_transcript_3344	MM_RS16595	4.012	10	7	4	1	3	6	3
unassigned_transcript_3345	MM_RS16600	27.942	123.082	162.247	39	9	20	24	23.001
unassigned_transcript_3346	MM_RS18930	22	51.912	67	150	4	4	1	14
unassigned_transcript_3347	MM_RS16605	335	723.973	3090	1315	155	263	601	774
unassigned_transcript_3348	MM_RS16610	184.163	708.897	1958.904	475	44	193	327	532
unassigned_transcript_3349	MM_RS16615	0	0	3	0	0	1	1	0
unassigned_transcript_3350	MM_RS16620	0	0	0	0	0	0	1	1
unassigned_transcript_3351	MM_RS16625	21.999	23.024	7.085	1	0	2	3	0
unassigned_transcript_3352	MM_RS16630	789	2268.305	1385	1335	274	722	243	647
unassigned_transcript_3353	MM_RS16635	49.908	152.93	146.083	58	9	13	16	17
unassigned_transcript_3354	MM_RS16640	1	4	3	2	0	1	0	0
unassigned_transcript_3355	MM_RS16645	76	89	67	42	5	19	10	8
unassigned_transcript_3356	MM_RS16650	128.967	207.254	458	203	37	102	103	216
unassigned_transcript_3357	MM_RS16655	22.811	64.58	26	31	3	10	6	3
unassigned_transcript_3358	MM_RS16660	19.971	23.757	45	25	1	7	2	9
unassigned_transcript_3359	MM_RS16665	114	152.151	322	276	27	25	25	75.05
unassigned_transcript_3360	MM_RS16670	10	46	41	17	0	5	9	12
unassigned_transcript_3361	MM_RS16675	251.169	540.968	1131.927	581	44	100	148	164
unassigned_transcript_3362	MM_RS18675	4	6	7	5	1	6	6	10
unassigned_transcript_3363	MM_RS16680	25.887	93.661	71	25	2	16	12	20
unassigned_transcript_3364	MM_RS16685	6	17.647	127	42	19	17	25	30
unassigned_transcript_3365	MM_RS19655	1	13	24	1	0	1	0	4
unassigned_transcript_3366	MM_RS16695	1286.226	3994.006	367	168	228	535	9.274	37
unassigned_transcript_3367	MM_RS16700	224	638	765	1217	27	127	55	123
unassigned_transcript_3368	MM_RS16705	51.401	104.803	48	16	5	18.155	10	4
unassigned_transcript_3369	MM_RS16715	17.071	44.973	15.003	4	2	1	2	1
unassigned_transcript_3370	MM_RS16720	35	143.125	172	57	15	45	83	69
unassigned_transcript_3371	MM_RS16725	28.982	57	40	8	16	22	16	22
unassigned_transcript_3372	MM_RS16730	16	28	29	9	7	7	9	7
unassigned_transcript_3373	MM_RS16735	124.003	242.008	115	43	39	96	47	86
unassigned_transcript_3374	MM_RS16740	37	85	89	76	29	66	54	132
unassigned_transcript_3375	MM_RS16745	74.963	115.252	270	137	5	12	10	26
unassigned_transcript_3376	MM_RS16750	49	112.395	41	12	6	5	18	4
unassigned_transcript_3377	MM_RS16760	50	157.191	101	24	26	50	13	29
unassigned_transcript_3378	MM_RS16765	14	23	20	11	24	46	11	18
unassigned_transcript_3379	MM_RS16770	47.673	100.854	31	11	6	19	19	20
unassigned_transcript_3380	MM_RS16775	11	17	21	5	3	4	0	1
unassigned_transcript_3381	MM_RS19325	20	72	28.02	12	3	5	3	5
unassigned_transcript_3382	MM_RS18090	102.695	204.726	75.896	23.322	48.245	69.995	131.518	81.097
unassigned_transcript_3383	MM_RS18680	0	1	8	2	3	10	7	9
unassigned_transcript_3384	MM_RS16790	419.637	1069	2501	498	155	438	281	294
unassigned_transcript_3385	MM_RS16795	269	568.281	1439	532	107	249	301	247
