ORF_ID	ORF_type	transcript_id	transcript_type	gene_id	gene_name	gene_type	chrom	strand	start_codon	coordinate
unassigned_transcript_196_232701_232898_198	novel	unassigned_transcript_196	rRNA	MM_RS00950	MM_RS00950	rRNA	NC_003901.1	-	ATG	232701-232898
unassigned_transcript_196_232701_232856_156	novel	unassigned_transcript_196	rRNA	MM_RS00950	MM_RS00950	rRNA	NC_003901.1	-	ATG	232701-232856
unassigned_transcript_196_234707_234772_66	novel	unassigned_transcript_196	rRNA	MM_RS00950	MM_RS00950	rRNA	NC_003901.1	-	ATG	234707-234772
unassigned_transcript_196_234005_234118_114	novel	unassigned_transcript_196	rRNA	MM_RS00950	MM_RS00950	rRNA	NC_003901.1	-	ATG	234005-234118
unassigned_transcript_196_233270_233446_177	novel	unassigned_transcript_196	rRNA	MM_RS00950	MM_RS00950	rRNA	NC_003901.1	-	ATG	233270-233446
unassigned_transcript_196_232454_232513_60	novel	unassigned_transcript_196	rRNA	MM_RS00950	MM_RS00950	rRNA	NC_003901.1	-	ATG	232454-232513
unassigned_transcript_196_234601_234663_63	novel	unassigned_transcript_196	rRNA	MM_RS00950	MM_RS00950	rRNA	NC_003901.1	-	ATG	234601-234663
unassigned_transcript_196_234316_234471_156	novel	unassigned_transcript_196	rRNA	MM_RS00950	MM_RS00950	rRNA	NC_003901.1	-	ATG	234316-234471
unassigned_transcript_196_234316_234381_66	novel	unassigned_transcript_196	rRNA	MM_RS00950	MM_RS00950	rRNA	NC_003901.1	-	ATG	234316-234381
unassigned_transcript_196_234316_234375_60	novel	unassigned_transcript_196	rRNA	MM_RS00950	MM_RS00950	rRNA	NC_003901.1	-	ATG	234316-234375
unassigned_transcript_196_233359_233421_63	novel	unassigned_transcript_196	rRNA	MM_RS00950	MM_RS00950	rRNA	NC_003901.1	-	ATG	233359-233421
unassigned_transcript_196_232204_232269_66	novel	unassigned_transcript_196	rRNA	MM_RS00950	MM_RS00950	rRNA	NC_003901.1	-	ATG	232204-232269
unassigned_transcript_198_236352_236603_252	novel	unassigned_transcript_198	rRNA	MM_RS00960	MM_RS00960	rRNA	NC_003901.1	-	ATG	236352-236603
unassigned_transcript_198_235935_236024_90	novel	unassigned_transcript_198	rRNA	MM_RS00960	MM_RS00960	rRNA	NC_003901.1	-	ATG	235935-236024
unassigned_transcript_198_235560_235712_153	novel	unassigned_transcript_198	rRNA	MM_RS00960	MM_RS00960	rRNA	NC_003901.1	-	ATG	235560-235712
unassigned_transcript_198_235560_235697_138	novel	unassigned_transcript_198	rRNA	MM_RS00960	MM_RS00960	rRNA	NC_003901.1	-	ATG	235560-235697
unassigned_transcript_198_235560_235673_114	novel	unassigned_transcript_198	rRNA	MM_RS00960	MM_RS00960	rRNA	NC_003901.1	-	ATG	235560-235673
unassigned_transcript_198_236366_236473_108	novel	unassigned_transcript_198	rRNA	MM_RS00960	MM_RS00960	rRNA	NC_003901.1	-	ATG	236366-236473
unassigned_transcript_198_236366_236428_63	novel	unassigned_transcript_198	rRNA	MM_RS00960	MM_RS00960	rRNA	NC_003901.1	-	ATG	236366-236428
unassigned_transcript_198_235508_235633_126	novel	unassigned_transcript_198	rRNA	MM_RS00960	MM_RS00960	rRNA	NC_003901.1	-	ATG	235508-235633
unassigned_transcript_198_235508_235594_87	novel	unassigned_transcript_198	rRNA	MM_RS00960	MM_RS00960	rRNA	NC_003901.1	-	ATG	235508-235594
unassigned_transcript_198_235349_235411_63	novel	unassigned_transcript_198	rRNA	MM_RS00960	MM_RS00960	rRNA	NC_003901.1	-	ATG	235349-235411
unassigned_transcript_198_236314_236385_72	novel	unassigned_transcript_198	rRNA	MM_RS00960	MM_RS00960	rRNA	NC_003901.1	-	ATG	236314-236385
unassigned_transcript_198_235882_236004_123	novel	unassigned_transcript_198	rRNA	MM_RS00960	MM_RS00960	rRNA	NC_003901.1	-	ATG	235882-236004
unassigned_transcript_210_257766_257843_78	overlap_dORF	unassigned_transcript_210	assumed_protein_coding	MM_RS18185	MM_RS18185	assumed_protein_coding	NC_003901.1	-	ATG	257766-257843
unassigned_transcript_217_264062_264121_60	overlap_dORF	unassigned_transcript_217	assumed_protein_coding	MM_RS01055	MM_RS01055	assumed_protein_coding	NC_003901.1	+	ATG	264062-264121
unassigned_transcript_236_282869_282931_63	overlap_dORF	unassigned_transcript_236	assumed_protein_coding	MM_RS01135	MM_RS01135	assumed_protein_coding	NC_003901.1	-	ATG	282869-282931
unassigned_transcript_241_288297_288368_72	overlap_dORF	unassigned_transcript_241	assumed_protein_coding	MM_RS01170	MM_RS01170	assumed_protein_coding	NC_003901.1	-	ATG	288297-288368
unassigned_transcript_243_290388_290474_87	overlap_dORF	unassigned_transcript_243	assumed_protein_coding	MM_RS01180	MM_RS01180	assumed_protein_coding	NC_003901.1	-	ATG	290388-290474
unassigned_transcript_243_290388_290471_84	overlap_dORF	unassigned_transcript_243	assumed_protein_coding	MM_RS01180	MM_RS01180	assumed_protein_coding	NC_003901.1	-	ATG	290388-290471
unassigned_transcript_247_294802_294903_102	overlap_dORF	unassigned_transcript_247	assumed_protein_coding	MM_RS01200	MM_RS01200	assumed_protein_coding	NC_003901.1	-	ATG	294802-294903
unassigned_transcript_254_304100_304174_75	overlap_dORF	unassigned_transcript_254	assumed_protein_coding	MM_RS01235	MM_RS01235	assumed_protein_coding	NC_003901.1	-	ATG	304100-304174
unassigned_transcript_254_304729_304839_111	overlap_uORF	unassigned_transcript_254	assumed_protein_coding	MM_RS01235	MM_RS01235	assumed_protein_coding	NC_003901.1	-	ATG	304729-304839
unassigned_transcript_262_310326_310406_81	overlap_dORF	unassigned_transcript_262	assumed_protein_coding	MM_RS01270	MM_RS01270	assumed_protein_coding	NC_003901.1	+	ATG	310326-310406
unassigned_transcript_264_312361_312447_87	overlap_dORF	unassigned_transcript_264	assumed_protein_coding	MM_RS01280	MM_RS01280	assumed_protein_coding	NC_003901.1	+	ATG	312361-312447
unassigned_transcript_266_313678_314058_381	overlap_dORF	unassigned_transcript_266	assumed_protein_coding	MM_RS01290	MM_RS01290	assumed_protein_coding	NC_003901.1	-	ATG	313678-314058
unassigned_transcript_266_313678_314049_372	overlap_dORF	unassigned_transcript_266	assumed_protein_coding	MM_RS01290	MM_RS01290	assumed_protein_coding	NC_003901.1	-	ATG	313678-314049
unassigned_transcript_266_313678_313974_297	overlap_dORF	unassigned_transcript_266	assumed_protein_coding	MM_RS01290	MM_RS01290	assumed_protein_coding	NC_003901.1	-	ATG	313678-313974
unassigned_transcript_266_313678_313821_144	overlap_dORF	unassigned_transcript_266	assumed_protein_coding	MM_RS01290	MM_RS01290	assumed_protein_coding	NC_003901.1	-	ATG	313678-313821
unassigned_transcript_266_313678_313779_102	overlap_dORF	unassigned_transcript_266	assumed_protein_coding	MM_RS01290	MM_RS01290	assumed_protein_coding	NC_003901.1	-	ATG	313678-313779
unassigned_transcript_266_313678_313767_90	overlap_dORF	unassigned_transcript_266	assumed_protein_coding	MM_RS01290	MM_RS01290	assumed_protein_coding	NC_003901.1	-	ATG	313678-313767
unassigned_transcript_272_322778_322846_69	overlap_dORF	unassigned_transcript_272	assumed_protein_coding	MM_RS01320	MM_RS01320	assumed_protein_coding	NC_003901.1	-	ATG	322778-322846
unassigned_transcript_274_324978_325040_63	overlap_uORF	unassigned_transcript_274	assumed_protein_coding	MM_RS01330	MM_RS01330	assumed_protein_coding	NC_003901.1	+	ATG	324978-325040
unassigned_transcript_275_325446_325544_99	overlap_dORF	unassigned_transcript_275	assumed_protein_coding	MM_RS01335	MM_RS01335	assumed_protein_coding	NC_003901.1	-	ATG	325446-325544
unassigned_transcript_279_329698_329760_63	overlap_uORF	unassigned_transcript_279	assumed_protein_coding	MM_RS01355	MM_RS01355	assumed_protein_coding	NC_003901.1	-	ATG	329698-329760
unassigned_transcript_285_337222_337287_66	overlap_uORF	unassigned_transcript_285	assumed_protein_coding	MM_RS01395	MM_RS01395	assumed_protein_coding	NC_003901.1	-	ATG	337222-337287
unassigned_transcript_286_337546_337614_69	overlap_dORF	unassigned_transcript_286	assumed_protein_coding	MM_RS01400	MM_RS01400	assumed_protein_coding	NC_003901.1	-	ATG	337546-337614
unassigned_transcript_296_350954_351028_75	overlap_dORF	unassigned_transcript_296	assumed_protein_coding	MM_RS01445	MM_RS01445	assumed_protein_coding	NC_003901.1	-	ATG	350954-351028
unassigned_transcript_306_361342_361458_117	overlap_dORF	unassigned_transcript_306	assumed_protein_coding	MM_RS01490	MM_RS01490	assumed_protein_coding	NC_003901.1	-	ATG	361342-361458
unassigned_transcript_306_361342_361434_93	overlap_dORF	unassigned_transcript_306	assumed_protein_coding	MM_RS01490	MM_RS01490	assumed_protein_coding	NC_003901.1	-	ATG	361342-361434
unassigned_transcript_308_362774_362839_66	overlap_dORF	unassigned_transcript_308	assumed_protein_coding	MM_RS01505	MM_RS01505	assumed_protein_coding	NC_003901.1	-	ATG	362774-362839
unassigned_transcript_323_387748_388023_276	overlap_dORF	unassigned_transcript_323	assumed_protein_coding	MM_RS01575	MM_RS01575	assumed_protein_coding	NC_003901.1	+	ATG	387748-388023
unassigned_transcript_323_387754_388023_270	overlap_dORF	unassigned_transcript_323	assumed_protein_coding	MM_RS01575	MM_RS01575	assumed_protein_coding	NC_003901.1	+	ATG	387754-388023
unassigned_transcript_323_387874_388023_150	overlap_dORF	unassigned_transcript_323	assumed_protein_coding	MM_RS01575	MM_RS01575	assumed_protein_coding	NC_003901.1	+	ATG	387874-388023
unassigned_transcript_323_387904_388023_120	overlap_dORF	unassigned_transcript_323	assumed_protein_coding	MM_RS01575	MM_RS01575	assumed_protein_coding	NC_003901.1	+	ATG	387904-388023
unassigned_transcript_323_387913_388023_111	overlap_dORF	unassigned_transcript_323	assumed_protein_coding	MM_RS01575	MM_RS01575	assumed_protein_coding	NC_003901.1	+	ATG	387913-388023
unassigned_transcript_344_410093_410206_114	overlap_uORF	unassigned_transcript_344	assumed_protein_coding	MM_RS01675	MM_RS01675	assumed_protein_coding	NC_003901.1	-	ATG	410093-410206
unassigned_transcript_351_417972_418094_123	overlap_dORF	unassigned_transcript_351	assumed_protein_coding	MM_RS01710	MM_RS01710	assumed_protein_coding	NC_003901.1	+	ATG	417972-418094
unassigned_transcript_352_418518_418592_75	overlap_dORF	unassigned_transcript_352	assumed_protein_coding	MM_RS01715	MM_RS01715	assumed_protein_coding	NC_003901.1	+	ATG	418518-418592
unassigned_transcript_354_421541_421630_90	overlap_uORF	unassigned_transcript_354	assumed_protein_coding	MM_RS01725	MM_RS01725	assumed_protein_coding	NC_003901.1	-	ATG	421541-421630
unassigned_transcript_357_426074_426199_126	overlap_uORF	unassigned_transcript_357	assumed_protein_coding	MM_RS01740	MM_RS01740	assumed_protein_coding	NC_003901.1	-	ATG	426074-426199
unassigned_transcript_367_435244_435378_135	overlap_uORF	unassigned_transcript_367	assumed_protein_coding	MM_RS01790	MM_RS01790	assumed_protein_coding	NC_003901.1	-	ATG	435244-435378
unassigned_transcript_372_438173_438313_141	overlap_dORF	unassigned_transcript_372	assumed_protein_coding	MM_RS01815	MM_RS01815	assumed_protein_coding	NC_003901.1	-	ATG	438173-438313
unassigned_transcript_372_438173_438262_90	overlap_dORF	unassigned_transcript_372	assumed_protein_coding	MM_RS01815	MM_RS01815	assumed_protein_coding	NC_003901.1	-	ATG	438173-438262
unassigned_transcript_396_467194_467268_75	overlap_dORF	unassigned_transcript_396	assumed_protein_coding	MM_RS01945	MM_RS01945	assumed_protein_coding	NC_003901.1	-	ATG	467194-467268
unassigned_transcript_399_469630_469773_144	overlap_dORF	unassigned_transcript_399	assumed_protein_coding	MM_RS01960	MM_RS01960	assumed_protein_coding	NC_003901.1	+	ATG	469630-469773
unassigned_transcript_402_470966_471133_168	overlap_uORF	unassigned_transcript_402	assumed_protein_coding	MM_RS01975	MM_RS01975	assumed_protein_coding	NC_003901.1	+	ATG	470966-471133
unassigned_transcript_405_473123_473266_144	overlap_dORF	unassigned_transcript_405	assumed_protein_coding	MM_RS01990	MM_RS01990	assumed_protein_coding	NC_003901.1	+	ATG	473123-473266
unassigned_transcript_412_478638_478802_165	overlap_uORF	unassigned_transcript_412	assumed_protein_coding	MM_RS02020	MM_RS02020	assumed_protein_coding	NC_003901.1	+	ATG	478638-478802
unassigned_transcript_416_485224_485295_72	overlap_dORF	unassigned_transcript_416	assumed_protein_coding	MM_RS02040	MM_RS02040	assumed_protein_coding	NC_003901.1	-	ATG	485224-485295
unassigned_transcript_417_486819_486989_171	overlap_uORF	unassigned_transcript_417	assumed_protein_coding	MM_RS02045	MM_RS02045	assumed_protein_coding	NC_003901.1	-	ATG	486819-486989
unassigned_transcript_432_500495_500560_66	overlap_dORF	unassigned_transcript_432	assumed_protein_coding	MM_RS02115	MM_RS02115	assumed_protein_coding	NC_003901.1	-	ATG	500495-500560
unassigned_transcript_436_507009_507068_60	overlap_uORF	unassigned_transcript_436	assumed_protein_coding	MM_RS02135	MM_RS02135	assumed_protein_coding	NC_003901.1	-	ATG	507009-507068
unassigned_transcript_439_510577_510660_84	overlap_dORF	unassigned_transcript_439	assumed_protein_coding	MM_RS02155	MM_RS02155	assumed_protein_coding	NC_003901.1	-	ATG	510577-510660
unassigned_transcript_441_512736_512798_63	overlap_dORF	unassigned_transcript_441	assumed_protein_coding	MM_RS02165	MM_RS02165	assumed_protein_coding	NC_003901.1	-	ATG	512736-512798
unassigned_transcript_451_522466_522591_126	overlap_dORF	unassigned_transcript_451	assumed_protein_coding	MM_RS02215	MM_RS02215	assumed_protein_coding	NC_003901.1	+	ATG	522466-522591
unassigned_transcript_454_527165_527362_198	overlap_uORF	unassigned_transcript_454	assumed_protein_coding	MM_RS02230	MM_RS02230	assumed_protein_coding	NC_003901.1	-	ATG	527165-527362
unassigned_transcript_456_528430_528501_72	overlap_dORF	unassigned_transcript_456	assumed_protein_coding	MM_RS02240	MM_RS02240	assumed_protein_coding	NC_003901.1	-	ATG	528430-528501
unassigned_transcript_459_529757_529930_174	overlap_dORF	unassigned_transcript_459	assumed_protein_coding	MM_RS02250	MM_RS02250	assumed_protein_coding	NC_003901.1	-	ATG	529757-529930
unassigned_transcript_459_529757_529900_144	overlap_dORF	unassigned_transcript_459	assumed_protein_coding	MM_RS02250	MM_RS02250	assumed_protein_coding	NC_003901.1	-	ATG	529757-529900
unassigned_transcript_465_536896_536988_93	overlap_dORF	unassigned_transcript_465	assumed_protein_coding	MM_RS02275	MM_RS02275	assumed_protein_coding	NC_003901.1	+	ATG	536896-536988
unassigned_transcript_473_548956_549102_147	overlap_dORF	unassigned_transcript_473	assumed_protein_coding	MM_RS02315	MM_RS02315	assumed_protein_coding	NC_003901.1	+	ATG	548956-549102
unassigned_transcript_476_553718_553849_132	overlap_dORF	unassigned_transcript_476	assumed_protein_coding	MM_RS02330	MM_RS02330	assumed_protein_coding	NC_003901.1	+	ATG	553718-553849
unassigned_transcript_476_553772_553849_78	overlap_dORF	unassigned_transcript_476	assumed_protein_coding	MM_RS02330	MM_RS02330	assumed_protein_coding	NC_003901.1	+	ATG	553772-553849
unassigned_transcript_482_558776_558844_69	overlap_dORF	unassigned_transcript_482	assumed_protein_coding	MM_RS02360	MM_RS02360	assumed_protein_coding	NC_003901.1	-	ATG	558776-558844
unassigned_transcript_482_558776_558835_60	overlap_dORF	unassigned_transcript_482	assumed_protein_coding	MM_RS02360	MM_RS02360	assumed_protein_coding	NC_003901.1	-	ATG	558776-558835
unassigned_transcript_489_567474_567536_63	overlap_dORF	unassigned_transcript_489	assumed_protein_coding	MM_RS02395	MM_RS02395	assumed_protein_coding	NC_003901.1	-	ATG	567474-567536
unassigned_transcript_501_579356_579469_114	overlap_uORF	unassigned_transcript_501	assumed_protein_coding	MM_RS02450	MM_RS02450	assumed_protein_coding	NC_003901.1	-	ATG	579356-579469
unassigned_transcript_513_592416_592478_63	overlap_uORF	unassigned_transcript_513	assumed_protein_coding	MM_RS02515	MM_RS02515	assumed_protein_coding	NC_003901.1	+	ATG	592416-592478
unassigned_transcript_517_598723_598857_135	overlap_uORF	unassigned_transcript_517	assumed_protein_coding	MM_RS02535	MM_RS02535	assumed_protein_coding	NC_003901.1	-	ATG	598723-598857
unassigned_transcript_522_602718_602816_99	overlap_uORF	unassigned_transcript_522	assumed_protein_coding	MM_RS02560	MM_RS02560	assumed_protein_coding	NC_003901.1	+	ATG	602718-602816
unassigned_transcript_527_608131_608307_177	overlap_uORF	unassigned_transcript_527	assumed_protein_coding	MM_RS02580	MM_RS02580	assumed_protein_coding	NC_003901.1	-	ATG	608131-608307
unassigned_transcript_529_609903_609974_72	overlap_uORF	unassigned_transcript_529	assumed_protein_coding	MM_RS02590	MM_RS02590	assumed_protein_coding	NC_003901.1	+	ATG	609903-609974
unassigned_transcript_538_617478_617663_186	overlap_dORF	unassigned_transcript_538	assumed_protein_coding	MM_RS02635	MM_RS02635	assumed_protein_coding	NC_003901.1	-	ATG	617478-617663
unassigned_transcript_542_622625_622876_252	overlap_uORF	unassigned_transcript_542	assumed_protein_coding	MM_RS02655	MM_RS02655	assumed_protein_coding	NC_003901.1	+	ATG	622625-622876
unassigned_transcript_546_628883_629017_135	overlap_dORF	unassigned_transcript_546	assumed_protein_coding	MM_RS02675	MM_RS02675	assumed_protein_coding	NC_003901.1	+	ATG	628883-629017
unassigned_transcript_549_630595_630672_78	overlap_dORF	unassigned_transcript_549	assumed_protein_coding	MM_RS02690	MM_RS02690	assumed_protein_coding	NC_003901.1	-	ATG	630595-630672
unassigned_transcript_559_643538_643672_135	overlap_uORF	unassigned_transcript_559	assumed_protein_coding	MM_RS02740	MM_RS02740	assumed_protein_coding	NC_003901.1	-	ATG	643538-643672
unassigned_transcript_566_653334_653435_102	overlap_dORF	unassigned_transcript_566	assumed_protein_coding	MM_RS02775	MM_RS02775	assumed_protein_coding	NC_003901.1	-	ATG	653334-653435
unassigned_transcript_567_653913_653993_81	overlap_dORF	unassigned_transcript_567	assumed_protein_coding	MM_RS02780	MM_RS02780	assumed_protein_coding	NC_003901.1	-	ATG	653913-653993
unassigned_transcript_570_656483_656572_90	overlap_dORF	unassigned_transcript_570	assumed_protein_coding	MM_RS02795	MM_RS02795	assumed_protein_coding	NC_003901.1	-	ATG	656483-656572
unassigned_transcript_574_663338_663439_102	overlap_dORF	unassigned_transcript_574	assumed_protein_coding	MM_RS02820	MM_RS02820	assumed_protein_coding	NC_003901.1	-	ATG	663338-663439
unassigned_transcript_576_665790_665873_84	overlap_uORF	unassigned_transcript_576	assumed_protein_coding	MM_RS02830	MM_RS02830	assumed_protein_coding	NC_003901.1	-	ATG	665790-665873
unassigned_transcript_582_669939_670007_69	overlap_dORF	unassigned_transcript_582	assumed_protein_coding	MM_RS02855	MM_RS02855	assumed_protein_coding	NC_003901.1	+	ATG	669939-670007
unassigned_transcript_598_685224_685295_72	overlap_uORF	unassigned_transcript_598	assumed_protein_coding	MM_RS02940	MM_RS02940	assumed_protein_coding	NC_003901.1	-	ATG	685224-685295
unassigned_transcript_601_689206_689292_87	overlap_uORF	unassigned_transcript_601	assumed_protein_coding	MM_RS02955	MM_RS02955	assumed_protein_coding	NC_003901.1	-	ATG	689206-689292
unassigned_transcript_601_689206_689289_84	overlap_uORF	unassigned_transcript_601	assumed_protein_coding	MM_RS02955	MM_RS02955	assumed_protein_coding	NC_003901.1	-	ATG	689206-689289
